area,bedrooms,garage,rent,district_te,type_te
350,4,2,5800,3318.8271880534126,3516.0594455194587
44,1,0,1190,3138.1972308984878,3461.8558559904013
45,2,0,1450,3236.4304892929617,3432.9066714394794
109,3,2,5490,3316.661593945901,3397.3673450910824
84,3,2,3500,3358.1401696081302,3386.2908633351835
240,3,3,4875,3336.891161486593,3416.6650977029985
50,1,1,2400,3144.05052846434,3371.184183784413
156,4,2,4200,3345.975163767446,3422.4566955334176
250,3,4,5500,3308.681253950528,3475.010665801225
56,2,2,2000,3330.3040468335926,3396.51540264121
57,2,2,2000,3262.1615000062543,3413.82189733983
87,2,2,6000,3284.1839921870155,3353.341335482874
75,2,0,1980,4528.717754023749,3415.2883766295977
202,3,2,3330,3278.0339494485506,3535.33938267684
202,3,2,2430,3084.0669603253855,3506.9818935361354
200,3,2,2830,4542.444315237511,3496.561467558303
225,3,0,3120,3152.5023140678813,3401.3438765369615
77,3,2,3200,4263.824221591074,3347.449552128662
290,4,4,5000,3148.109666771013,3441.6778948624715
150,3,2,3600,3301.735590983316,3499.901899476421
160,3,3,5525,3182.3397526411427,3456.84953809476
200,3,2,5250,3344.5022374084583,3510.5806395961545
106,3,1,3120,3306.508950578653,3493.5224457853765
83,2,2,5625,3352.934972767911,3313.1794260922397
110,2,2,7200,3222.7699622398072,3301.2099995139483
140,3,2,6000,3115.4589887033,3439.4600973710812
187,3,2,2782,3356.730786368932,3337.6996392893907
400,3,3,8000,3269.878584832245,3378.158562198284
35,1,1,1600,3396.0829473660747,3349.1072208468768
47,1,1,1680,3279.1406620579983,3333.165741346798
180,3,2,3800,3140.986680372096,3487.1959278095374
100,2,0,2210,3221.2256356853795,3451.923029218597
100,2,2,3000,3426.2162115766364,3499.8831474323683
152,3,2,3510,3095.398967354928,3481.689912385259
400,5,2,12000,3268.3107888511668,3508.859522192214
200,3,2,4080,3145.510697538573,3455.837885783171
67,2,1,1890,3256.6494324770792,3284.5940147306987
184,3,2,4200,3209.4549874699187,3419.1378023778184
17,1,0,1372,3344.6704636883114,2239.913430130719
147,3,2,5500,3357.56423123159,3432.5298111979664
71,3,1,1860,3316.6330809124015,3339.0301627103336
71,2,1,1770,3310.230228212282,3355.673652333429
71,2,1,2300,3322.684023217173,3387.85361310373
58,2,1,1870,3328.2873061267014,3410.652059133949
170,3,4,3500,3171.5446173014375,3428.002441934858
200,3,4,4000,3277.7899625739556,3431.350620112026
271,3,6,5250,4521.459364631678,3459.197819362838
140,4,1,3300,3377.9254870147747,3469.8308993065352
28,1,1,1900,3318.918467083921,2198.668576413007
35,1,1,2100,3273.4120816481773,2276.873914025831
137,2,1,3000,3909.855793605228,3486.6464771148208
26,1,1,2360,3665.597338329533,3347.796986494292
45,1,1,3370,3340.9253975973083,3395.4082289739704
45,1,1,2590,3635.5273548669165,3371.8792697736417
140,4,2,6000,3832.9533441990066,3462.2597935981084
225,4,3,7267,3345.0368469376226,3426.310556665755
100,3,2,3500,3431.310243708791,3362.6344170168873
110,3,2,5440,3356.727297425718,3343.345773981932
65,1,1,2700,3634.330428610149,3337.441883068281
38,1,1,2960,3619.537509309751,3349.0103536337597
95,3,3,4510,3277.6949630704353,3373.2481437242795
84,3,2,3350,3325.4765729945934,3314.4583820731104
65,2,1,5450,4380.834891160542,3341.0027492584954
200,5,2,6000,3109.699033830787,3444.5645228816993
60,2,1,1955,3416.421323725717,3307.682338552052
97,3,3,3410,3453.3866392535883,3391.4713250973514
38,1,0,680,3252.605108627567,2168.985713671688
260,4,3,8800,3839.5183451032713,3481.42898975032
65,2,1,2500,3254.278195025781,3326.8943685050062
70,2,1,3500,3328.9142532443625,3345.3813220656402
178,2,2,4170,3304.715509790592,3370.5518369362394
49,1,1,2400,3414.158413140709,3338.382441860874
360,6,4,7000,4434.3647428684535,3555.5409112123557
75,2,1,1600,3184.194850339306,3346.505762916385
60,2,1,2800,3298.8964568874944,3380.6454356005183
65,2,1,2090,3132.8235357462545,3404.0724691711935
250,4,2,3500,3327.85422429736,3469.4670520126183
53,1,1,4000,3359.8766357738828,3378.6103633434004
90,3,1,2540,3033.465843420232,3403.8462726226403
75,2,1,2400,3882.1472908673445,3330.913369787796
146,4,2,4300,3460.7841090536026,3383.0082341578445
144,3,2,5100,3754.050755870166,3454.5229688059458
60,2,1,4000,3950.548460283815,3365.8797046737054
131,3,3,13500,3306.3809548350396,3444.8315758701865
100,3,2,2680,3332.6397517765495,3307.6066682138758
70,2,2,1650,4348.4637597346655,3404.702377135412
50,1,0,1550,3316.7287644969997,3289.8475266195524
115,3,2,3800,3128.8977786439327,3342.5664335617507
41,1,1,7000,4296.668334721485,2206.7441342515435
89,4,2,15000,3183.0976746255837,3300.412917329357
42,1,1,3997,4556.108405070045,3344.24453768339
64,3,1,2500,3341.271621408505,3323.03930883253
18,1,0,1800,3180.394562640846,3324.867640148775
327,3,5,10000,3956.9372670622442,3459.0562721836304
146,4,3,6000,3418.3330973619213,3317.4713533943377
181,4,2,12000,3864.639638513625,3494.2609738743977
80,2,1,2200,3247.5532680917945,3299.594389282258
138,2,1,4350,3062.0855421522983,3359.5170920375976
37,1,1,1930,3131.717803034352,3317.5055518212307
62,2,1,1900,3228.27368327864,3364.0124416700055
125,3,3,5100,3436.962752206328,3319.6822140197214
145,4,3,7500,3311.511808294328,3393.058834875087
45,1,1,2050,3033.6059487915263,3314.6741928664355
74,2,2,1500,3035.7192933103615,3313.6648068867044
300,4,3,5625,3337.0569367239736,3382.4983437841997
48,2,1,2650,3296.48051466307,3324.2443539228243
169,3,2,15000,3950.8154064967857,3404.329180708643
85,2,1,2750,4286.366298850889,3339.3710444320345
50,1,2,1800,3093.391792345612,3381.3909527108176
215,2,1,2800,4014.175882950907,3423.894638050678
35,1,0,2900,3013.6293019085506,3351.9864384667226
33,1,0,3300,3025.3901980972246,3377.641164536665
214,3,3,4500,4092.748425377293,3470.7298262274126
280,4,3,4600,3562.1509092945794,3416.1742407506226
194,3,3,5300,3255.624647806668,3441.34199473284
122,1,2,3500,3067.927406553647,3372.539725447985
100,2,2,3290,3364.6940306985894,3403.176129478565
190,3,3,8000,3380.514913238408,3457.3831160585723
200,4,2,4500,3133.813420754746,3485.657693218608
90,2,2,3630,4483.85321256304,3382.1501835937697
240,4,4,10000,3163.500764873139,3492.8338574462005
322,4,4,15000,3923.9232119252415,3632.5954918652074
330,3,2,5900,3417.897399171496,3467.280205614552
142,3,2,6700,4512.4949301334145,3461.9397402171735
220,4,2,7500,3910.3368808194923,3418.9528101286382
40,1,1,1660,3075.60183418892,3334.959669155337
140,3,0,4000,3276.6542388544267,3446.9362995661754
213,5,2,6560,3424.51758665845,3440.7673748688467
90,2,1,2900,3341.990735095487,3317.134184371164
134,3,2,8625,3062.8136984004077,3377.557149316754
162,1,2,5000,3351.584209287994,3355.408582729011
118,3,1,2440,3352.1547277821546,3380.9858983082518
89,3,2,2700,3377.8233542363464,3371.7246674766347
82,2,0,1800,3169.7738352459246,3343.1394408908523
184,4,3,7710,3872.5826324036016,3313.649948586056
306,6,3,8000,3325.6883205633194,3513.3472762025986
120,3,2,5000,3603.970114715057,3288.0167041724585
300,4,6,9000,3516.728551507634,3385.448896277751
57,2,1,1700,3071.8360383042686,3311.331010207235
150,3,2,3180,3646.9766655512576,3523.614486475707
104,3,2,8000,3367.1422987792917,3405.888737395627
141,3,3,5250,3529.068801227506,3377.801744008055
86,3,1,2900,3131.556910166538,3416.999520865844
87,2,2,6500,3247.1044510685288,3356.4681780898304
141,3,2,5500,3675.188891643534,3466.1318514631544
270,4,2,6465,3671.8617051771544,3507.5837514414957
30,1,1,2700,4359.898821085791,3363.851231233937
49,1,1,5200,4250.917921716823,3379.7203378057216
200,3,3,5500,3155.8195125657576,3307.294871804311
35,1,0,2200,3072.763539802094,3357.9473068623606
350,5,4,7500,3289.227434772303,3447.410008169567
51,2,1,1530,3078.9515798449843,3359.710754568674
85,3,2,2660,3307.358744279519,3359.0825447279954
480,5,6,15000,3934.3337775326754,3466.4357788238476
72,2,0,1700,3106.2918758701458,3317.803093030195
20,1,0,900,3116.3609093555565,2300.1996286191657
170,3,3,6000,3350.2560129330077,3398.6186921397225
65,2,1,1550,3067.2642401422413,3338.1622881103112
250,4,4,6000,4458.490357153119,3455.997703095659
116,3,2,4800,3320.8973910346326,3375.6350533222117
92,3,2,2600,3036.315722713264,3368.4542792154275
90,2,1,2660,3274.0587478307148,3358.8079575851025
275,4,3,11500,4011.4409775689724,3416.5779891795023
213,4,3,7000,3619.5377032332362,3468.2660371430356
76,2,1,4000,3105.182477695172,3359.986799598986
73,1,1,3500,3033.1322970568626,3330.6203184149044
400,3,3,5900,3408.788772181562,3458.0332116484096
350,3,3,8500,3552.9752671854844,3409.9444096033567
80,2,1,1400,3146.9758738836294,3380.7316663726624
60,2,1,1580,3214.874533451958,3345.6701358634164
220,3,3,5500,4117.806822099328,3865.859500006077
106,3,3,3700,3674.842761859918,3350.873664570794
250,3,4,6000,3686.7310671153227,3378.7029479357852
56,2,1,2320,3166.7334962524683,3296.5532696648474
259,3,3,3010,3146.7038218028406,3483.847283922321
98,2,2,2800,3162.2687612202058,3360.693431944049
162,4,3,7000,4247.424301999147,3337.004456107552
216,4,3,5350,3344.4184836611507,3427.3102512459204
193,4,4,12500,3565.6497863905443,3355.6282337115435
140,3,3,4600,3645.007895676059,3369.4190273052363
140,4,3,4000,3162.547083248637,3441.934469430919
43,2,2,2100,3260.180140692566,3365.110305266228
56,2,1,2400,3181.447666665431,3401.0338727178228
70,2,1,5800,4221.272044064932,3386.7578486621314
70,2,2,4800,4355.498988445998,3385.2667826088555
112,3,2,2600,3541.8851344974046,3357.0454543416104
217,3,5,15000,3524.9882663398553,3305.167869358434
150,2,1,3760,4531.70976415788,3466.53624509922
328,4,4,15000,3681.7882128202837,3397.2522559902773
120,2,2,2800,3621.544212068045,3474.522774632277
87,3,1,1800,3122.6388673051174,3398.301444169142
67,3,1,1700,3165.7937333789005,3351.565620443453
60,2,1,2200,3164.03219516078,3373.8349589535496
250,4,5,12190,4356.535778116126,3498.217744445441
150,3,2,5000,3904.8631502698663,3432.040129942965
144,2,2,4500,3267.9816136348836,3303.089541775323
66,1,1,4000,4384.380943428724,3334.8581126322056
38,1,1,3000,4232.511963396888,2214.2542881587688
370,5,3,14060,3898.4892743440546,3781.274783065074
140,3,2,5500,4459.16220731657,3373.417971436382
62,2,1,1700,3167.413706719979,3341.9651133970597
276,3,3,7500,4481.573633011891,3375.9571693079033
133,2,3,3500,4564.175520320324,3515.3073564908827
290,3,6,4800,3365.8634909983734,3540.338640913319
124,2,1,2816,4508.790035922664,3440.3699774826496
300,3,2,5625,3695.46546288029,3468.6787642859354
260,4,3,6000,3935.012952122176,3436.891054819493
180,2,6,9380,3865.2964554713353,3495.9083934200235
100,2,1,3300,4271.038147700066,3347.167392616043
83,3,1,3000,4489.413071834337,3378.548311412394
95,3,3,3500,3290.528183978747,3338.1880863831248
97,3,2,5040,3128.2015407680524,3398.140693047358
260,4,5,10500,3883.75840820176,3470.6318419468107
140,4,1,4000,3688.0050873220257,3477.395646375682
100,2,2,4000,4458.569962901717,3375.1879931390745
20,1,0,2050,3520.6683442886238,3461.3754012445424
67,2,2,4300,3221.1273169236415,3355.919639428659
72,2,2,3990,3249.9182268903287,3351.0514625814594
170,3,3,7500,3878.156510511857,3600.6652203647927
300,3,3,9000,3255.657442173274,3378.2755270140374
58,2,1,2000,3060.872111664712,3357.4582559054857
67,3,1,2750,3291.1394416955577,3415.4723814080808
400,6,2,8200,3294.3298966529105,3426.4378758686244
300,4,6,5600,3237.163979626773,3505.993563761006
200,3,2,8000,3349.733288813582,3345.484020336603
99,3,2,2500,3087.5426229251348,3373.4425923538824
101,3,2,3000,3327.9509324350915,3346.076421514009
303,3,4,11250,4552.721309872923,3385.2310810650215
120,2,3,4875,3230.5743056882284,3384.956255670165
390,5,4,10000,3334.3544952355396,3497.1074092465474
64,3,2,2600,3224.629959789498,3348.753101471254
216,2,5,2800,3276.4219550045186,3486.319274562681
270,5,3,3980,3211.7575930153566,3586.3888421379143
40,1,0,1050,3247.8875918020185,2220.4461226498133
108,3,2,6800,3223.00032338099,3330.5237693229055
120,3,1,2500,3242.5682671459426,3414.1672282464774
89,2,2,3100,3336.8845062143346,3316.0086782365875
85,3,2,5640,3256.4223303475164,3329.082439522642
61,2,1,5340,3301.9344764623697,3386.5447216358834
195,3,2,5250,3222.6439418107275,3411.4139940879854
107,3,2,8000,3325.439412192872,3400.763974176247
105,3,2,7500,3242.20980727687,3381.3154163316854
92,1,0,1350,3196.793474611495,2216.7798539331698
45,1,0,1150,3208.8771518002673,2180.5603125642974
45,1,0,1150,3199.2973834399318,3354.3220555045536
160,2,4,12590,3257.53825857884,3321.361898292981
62,2,1,3200,3249.817387680032,3364.3684726353
200,3,3,4500,3188.4298316831255,3413.439544155623
200,5,4,7500,3502.422671527264,3470.2908379111227
180,3,4,4500,3272.002385417444,3468.2520625628376
220,4,3,3670,3351.701497297209,3494.5181976797717
27,1,0,1180,3218.2507029402373,2212.775496124547
112,3,2,2830,3195.0667196058876,3368.538661953947
240,2,1,2650,3347.4365080496414,3460.6155793511234
50,1,1,1600,3353.7069878229513,3354.2585746731747
115,3,2,2750,3467.506907422574,3358.68337890967
213,3,5,4900,3420.3119686613854,3452.4950606279167
347,5,4,5925,3252.425489014044,3509.3564848833144
152,3,2,7500,3283.116944699376,3349.8394466867517
230,4,2,5700,3447.0915934102063,3491.023534080654
250,3,4,7500,3434.5666585699146,3453.675671039559
80,2,0,2800,3346.1820438814325,3470.2905417392803
150,2,2,3200,3257.6605484270503,3487.7900878140013
55,2,2,2800,3348.4850185292257,3396.290056470871
52,2,1,3330,3311.134100364786,3304.8418300531207
56,2,1,1980,3209.668591254691,3409.4211962657273
175,2,1,2860,3177.6382968249495,3442.3339059367736
220,3,3,2500,3200.6115465628986,3484.2313480839975
35,1,0,980,3215.7643497543504,3416.8441731852154
425,4,3,8300,3450.3639063936644,3411.589825678929
79,3,1,3230,3384.159775427953,3395.2304590728018
170,3,1,2740,3803.4215730062774,3389.277024701344
79,2,0,2360,3306.572461997531,3482.686500693988
190,2,1,2300,3913.092618830248,3478.2465347504462
150,4,4,4800,3398.9242975801894,3506.7644991837537
199,3,1,3800,3253.333618340159,3469.6141191706856
91,3,2,3500,3783.911078493922,3298.5373656300035
10,1,0,1450,3149.231889533024,2253.9719546160854
75,3,2,3760,3773.591705603702,3357.1518971055357
205,2,2,8000,3747.9634130557197,3407.2262305475374
185,3,2,3220,3205.6505785709624,3513.1172992683405
450,3,5,6500,3324.223725321219,3542.047107127246
77,3,1,4500,3435.832116401608,3316.227736482184
133,3,2,5513,3797.105229399972,3418.203768007759
300,4,1,8500,3149.217541242057,3404.5220234054614
173,2,3,4220,3818.399255766134,3307.8561719942713
353,3,1,10000,3181.956214506004,3440.57267200616
450,3,4,4350,3139.0177355401934,3529.6190318890726
300,4,4,7900,3213.4601419366018,3462.7902761777523
183,3,1,3500,3122.0984405880936,3409.1186852977976
209,3,2,4500,3173.239729748151,3472.4208639215585
83,3,2,2500,3872.7977858354147,3387.8186747518607
300,3,6,9750,3761.347343235776,3445.897359289566
133,3,1,4470,3205.190639953998,3387.0863892832363
362,3,0,5170,3176.3315692233314,3519.4881254319935
210,3,3,5400,3207.1881936333557,3484.02299071625
265,3,5,8390,3149.05904791829,3405.4278729624098
90,3,2,3554,3287.555149059093,3362.531544814441
90,3,2,2800,3204.309407042175,3302.010648466473
170,3,1,3800,3189.016002705488,3433.3074831891595
456,4,4,15000,3288.358263042117,3372.0916107874264
417,6,3,10700,3128.9277475549065,3446.428688099565
62,2,1,2210,3239.5894268457896,3334.0014307764723
240,3,4,3800,3219.6362560935327,3486.317761260217
195,3,2,3850,3103.6794777283644,3523.086508723542
117,3,1,1940,3285.510517107677,3371.3698707477015
230,3,2,5600,3183.0817290393447,3512.7869049949018
74,2,1,6000,3670.037572530484,3358.382002674935
360,4,3,7680,3341.5995838759827,3422.4571518341118
100,3,1,2050,3124.332284206142,3380.8521981696003
71,3,1,1955,3253.27549948121,3399.1801335202626
167,3,2,2990,3211.7957073847915,3388.8775412704795
269,3,4,14000,3582.1518974924184,3364.4095125101985
150,3,1,3100,3324.335761352229,3314.8181973013466
92,3,2,3000,3333.358498760061,3414.851573065278
75,2,1,2300,3177.6423225014914,3396.854178139851
24,1,0,1350,3669.732542793747,2225.744238855787
99,3,2,3800,3672.258304844813,3308.8403382672254
56,1,0,1397,3444.589776928734,3400.6878875724697
153,3,1,3280,3226.739151308656,3390.987351293003
228,4,3,4875,3901.103055603111,3474.6130376805563
228,4,3,5500,3664.823350217943,3473.8112604982994
154,3,0,4000,3102.7049786868033,3492.224606685295
250,3,3,7167,3499.227118220049,3435.4066242374147
250,5,2,6000,3234.947621726964,3434.464304120468
90,3,0,1880,3335.6389181186014,3345.9836076357974
200,3,2,6200,3786.5909088658395,3482.0239337740086
110,2,1,3500,3112.313514312576,3453.3593890902007
114,3,1,3000,3264.593247665312,3373.655595296726
220,3,4,4500,3379.3877792283597,3420.6474073820623
300,3,3,3400,3141.106231758326,3402.374161303598
252,3,3,7500,3683.139158389837,3447.339263187879
198,3,2,2560,3387.090844670783,3276.1189539742863
127,3,2,4875,3377.365648758244,3494.849610726222
115,3,3,4935,3772.0255521910917,3413.2291857295995
66,2,0,1400,3208.513811629316,3335.4413354905246
280,3,3,7000,3412.4475083263674,3444.9077737024627
105,3,2,6100,3113.3536250954353,3431.7279697257204
102,3,2,5750,3131.442988916867,3382.145174228886
87,2,1,4360,3194.6432764820042,3325.986108001407
71,2,0,2300,3303.6034524642178,3370.474043914221
67,2,1,1955,3441.3722689894844,3389.2904989406993
300,3,5,5800,3844.3744963795434,3474.015328794193
190,3,3,7700,3265.315317536424,3401.1782724283094
102,3,1,4026,3343.8455513710815,3275.2027194605416
257,3,4,4500,3216.408932294746,3343.852314442874
181,3,3,4500,3315.916714784279,3282.2188915784654
180,2,2,7270,3607.983053862581,3440.8251294988113
52,1,0,1400,3902.789364678598,3324.5232154717874
25,1,0,900,3162.2207910512416,2249.5990557941814
107,3,1,2000,3215.4502371922813,3286.9841098443258
230,3,4,5910,3157.3003428594666,3527.1287733675613
260,4,6,6800,3650.872455183634,3457.8710797352546
140,3,3,5000,3298.976924482256,3367.919586222255
135,3,3,7500,3215.414179695209,3311.613293948089
131,3,3,4800,3334.904665193687,3297.3370128028346
184,3,1,6000,3677.6322064315127,3277.8067530581493
220,3,3,3900,3838.052147055726,3384.827279377849
127,3,3,6000,3927.105048070184,3393.594974336237
130,3,3,3500,3902.911337845421,3306.713816252633
55,1,1,3700,3771.5662598717063,3371.0021564240037
59,1,1,2346,3330.8187207269602,3370.08424022667
40,1,1,2200,3861.7002337237755,3352.330294762928
53,2,1,3300,3799.9424944861717,3321.968776245385
300,3,4,9750,3129.354243064061,3444.9753762101122
141,3,5,4100,3279.2730042301164,3482.0858659343176
46,1,0,1400,3151.1769401295987,2211.501559759448
46,1,0,1400,3145.3424371643805,3368.730139010557
250,4,3,4250,3142.0098050374904,3476.799715351102
228,3,4,9000,3904.7828770243996,3365.397371556254
500,4,6,12000,3312.3665957688904,3445.177764928171
313,5,5,6000,3134.3464640187904,3433.908533821006
268,3,6,11250,3574.3581680121856,3481.596316254457
36,1,0,2200,3667.396147882508,2177.1032167295543
34,1,0,2000,3485.1921285235185,2245.2135456591195
34,1,0,2000,3700.1949935426464,3314.795921198003
36,1,1,2200,3683.290432451695,2186.4699059052573
282,3,3,8000,3304.102633272585,3476.5130534985865
43,1,0,1550,3847.568315534176,3320.117231090407
72,2,1,2990,3578.563415488476,3410.9883080066834
220,6,2,3230,3257.9860548365464,3354.2033367396907
230,3,4,3750,3651.7500064187707,3279.3069895922567
248,4,2,5600,3694.4564030016963,3358.793175150459
37,1,2,2040,3626.5108192976727,2181.2214395223705
37,1,0,2040,3633.858383730353,2293.1918266873954
37,1,1,2040,3664.8414371547337,2278.0226800683545
67,2,1,1802,3083.585934729953,3374.472265561268
196,3,1,3500,3175.955332910175,3419.7675949397412
98,3,1,3150,3873.3177448406586,3365.1636847275836
160,1,1,2000,3108.036417033691,3460.8423742975024
385,4,5,8500,3561.319536897773,3390.4074539933717
86,3,2,3000,3803.6460540717853,3322.211045547801
200,3,2,15000,3658.878621423211,3333.7453308234767
28,1,0,1000,3151.4605197174196,2278.56519897298
240,3,3,4500,3009.9906242093284,3471.603456361612
290,3,2,5475,3856.5622664296375,3332.6283519016015
90,2,0,1790,3378.8919854926007,3334.4926858825147
200,3,2,4880,3648.6617741970686,3423.00094924183
160,3,1,3000,3222.5236079702254,3381.5866510247006
169,4,3,9847,3785.8960634335567,3349.550509074745
129,3,2,11250,3757.179404603902,3342.4410392459636
88,3,2,2500,3891.9717865982047,3329.571256585856
142,3,3,7875,3235.4472947541585,3391.345335014177
175,3,3,5070,3613.4151237689107,3469.0425016475415
384,3,6,7500,3253.205239023213,3430.5713978100603
180,3,2,3900,3238.815303416386,3551.995623535813
300,4,3,7500,3066.45838306397,3471.0262000226535
180,3,3,12000,3235.0756129634733,3394.290476925703
121,3,2,7000,3884.805332026661,3351.536412536349
65,2,1,2000,3303.8663924039847,3385.812166393432
200,3,3,6750,3419.8477080113234,3470.152337705705
258,4,2,4500,3274.433633732727,3374.9870297830157
170,3,4,9985,3060.0028147711428,3333.809832859226
144,4,2,3200,3438.0008302687684,3412.2175792359194
160,3,2,4820,3760.3725004700764,3329.0809257142096
150,4,2,8320,3354.05001729527,3514.0966096212865
100,3,0,2400,3145.2323252326837,3545.1734505904856
160,3,2,10500,3423.661765204655,3563.1293530957555
152,3,3,7500,3894.1352638218113,3382.7282316789415
450,5,5,15000,3248.6066679013425,3464.9891008400355
150,2,2,2440,3115.158135097621,3444.0376598593307
80,3,1,2529,3284.841421573926,3338.127501493902
200,3,4,4100,3228.6034569598737,3411.6995819808008
300,3,3,4500,3199.9712147921614,3450.270570739293
180,3,3,3938,3460.1988737890842,3354.9074730920324
134,3,3,10000,3778.104470140309,3309.356367218812
200,3,3,8000,3146.5351036051093,3437.662692517447
190,3,4,9890,3052.5471593622474,3500.4039958702706
180,3,2,8000,3872.71998990444,3498.244842221773
33,1,1,2813,3729.5115147959086,3429.2399599480104
112,3,2,4840,3193.244798543491,3474.0430381400556
375,4,5,9000,3644.706649640747,3317.6525379160516
150,2,1,2750,3207.8075318287824,3338.939033823338
250,3,3,4000,3221.0598996770977,3410.9686427773186
210,3,4,7500,3202.658445191201,3468.2880186317375
98,3,2,4170,3834.5943182225956,3311.486612997574
160,3,1,4200,3060.397515078007,3491.482437749504
110,3,1,2200,3497.7736492553304,3356.5876053463385
378,4,5,9800,3449.1378499435073,3378.1064647754893
375,4,4,10900,3506.1824733220083,3347.6306888233157
99,2,1,1870,3250.9218868925573,3362.9507984852507
90,2,0,3375,3304.659124229325,3349.7847332866277
33,1,1,2250,3509.7991940630027,3429.877327636822
400,4,4,8000,3713.9948196833748,3365.642049207738
225,4,2,4800,3111.5261305811196,3500.3647747959417
127,3,3,7500,3338.4239473154876,3395.331230846158
147,3,3,4500,3066.2690265068495,3340.4646266042855
211,3,3,5500,3917.8575154628693,3365.1550604528306
89,2,1,3700,3279.772147708668,3302.3238626373814
96,3,2,1600,3225.2621764839755,3373.9595353221266
118,3,2,8800,3484.2711344493987,3448.672775379612
190,4,3,7300,3183.9610920766895,3514.8815517889275
60,2,0,1800,3209.6355082575706,3353.703320428525
202,3,3,4700,3100.3409471890677,3278.713091726087
200,4,3,5625,3744.679258347588,3364.400920220153
200,3,0,4000,3140.879144945819,3468.9636618571876
75,2,2,2600,3142.710558217948,3385.071679101618
138,4,4,5350,3335.2891910475123,3356.8539005857747
176,2,1,2800,3295.668708569475,3488.0952052236803
36,1,0,1150,3102.832688827299,3468.3786356449173
75,2,1,4200,3638.792208977349,3347.2967706841496
262,4,3,4600,3188.223951737695,3420.7647966851196
470,4,5,10000,3638.597327867569,3305.752101187295
100,2,2,2720,3310.748534872114,3303.0739575311413
240,4,6,8000,3134.8343494108017,3532.381618549687
95,2,2,5000,3646.3596160026077,3396.5778448269743
102,3,2,3500,3187.754883832909,3361.7155053943316
100,3,2,6090,3803.72927800421,3371.123390512841
78,2,2,5000,3496.242945876946,3353.2642963344215
50,2,0,1489,3216.7294389824638,3510.2362215112516
400,4,5,15000,3470.781469416298,3430.856424173193
190,4,3,10000,3591.2462051337084,3400.7796634083497
190,3,3,10000,3602.120303643462,3342.542762400141
150,2,0,3199,3234.0405663089355,3478.524601534429
190,3,2,6525,3472.2944755950452,3442.8541592830325
131,3,0,3000,3220.194120109937,3504.065329509355
400,4,4,6000,3610.1167006141977,3459.9791285275783
350,3,4,15000,3493.2528982006593,3391.5198674429535
322,5,5,8700,3700.4935704139116,3476.6873028455175
280,4,3,6400,3194.9561957928836,3419.6517746787936
250,3,3,5250,3245.421174911974,3389.2181862376965
104,3,1,2620,3203.8316524762754,3460.307042507318
90,1,0,1500,3199.548193513955,3530.682354976384
100,2,1,2500,3133.5908767524193,3313.323351381754
84,3,2,2500,3111.320637301038,3307.6810528583023
45,1,0,2000,3175.3530615177474,3349.3729222801144
106,2,2,4360,3817.3439241933947,3342.2438818125634
78,2,1,1615,3829.4919179379986,3345.4428468083865
74,2,0,1955,3795.3540040025377,3412.7715634629303
500,3,6,11850,3125.9138426997956,3504.6085862926802
132,3,3,6500,3567.6988850686203,3385.393630855532
60,1,1,1500,3048.972100378601,3399.396601013299
220,4,4,10200,3307.0331365986644,3511.9500816613727
150,2,3,3750,3104.1920739046486,3503.786575128381
200,4,4,8500,3654.5755398724177,3350.9140790354195
380,3,6,14530,3464.126686005971,3458.742654142057
160,3,0,2620,3213.827865121762,3437.412446407765
250,1,5,4500,2930.4918907540014,3490.287185615953
110,2,1,2000,2921.3210945069836,3909.7555267643784
30,1,0,1085,3244.85705860683,2248.7709696820675
35,1,0,1280,3231.5352550849625,3385.7433230426263
43,2,0,1400,2936.8980178774405,3386.7751970972377
219,3,4,5900,3277.3224353331634,3486.1386612313418
270,4,6,7890,3371.5279796338073,3386.356954601616
400,3,3,6500,3195.540011890189,3470.4578301697024
320,5,2,7500,3279.392171903266,3421.4302795644794
64,2,1,2570,3389.795448114887,3309.8810468216334
155,3,3,4000,3412.6863122537175,3549.984195390543
90,2,1,2560,3357.4262615130465,3428.5381346341214
200,4,3,5400,3375.2033451308794,3495.851817819333
15,1,0,870,3315.4325574906193,2219.083162676394
15,1,0,1090,3305.3254016345318,3329.225474572105
45,1,0,1400,3313.0503883745732,3414.767123478345
184,4,2,3500,3341.6917746518834,3398.5664663447837
210,3,3,10880,3367.528173517865,3426.299364474826
72,2,1,3900,3264.1268108336003,3429.8983050558472
360,3,4,6000,3298.31483796298,3534.7688140566465
230,3,2,3690,3265.020763613982,3471.9373613675666
501,5,5,13820,3319.6010790505616,3474.7516580074284
68,3,1,2560,3274.211235750949,3329.0469931657112
65,3,2,1800,3284.4956897312504,3442.7922365145746
100,2,1,3000,3355.297884323295,3510.0241246577925
325,4,2,9800,3486.1890757085503,3500.798952664224
96,2,2,4100,3507.1483517497045,3337.0010057785044
145,4,2,5175,3460.341487526989,3344.0501543936116
50,1,1,2000,3481.1663834835713,3350.8106141344583
98,2,1,1750,3385.676906885445,3362.4889146841288
220,2,0,2390,3287.7514490447106,3500.08973606302
100,2,0,2000,3384.3546526901673,3349.6094369051575
340,4,6,8000,3385.5548067930536,3482.4012551703227
160,3,2,4377,3270.2526521583854,3432.932629310228
110,3,2,6000,3310.5007641074717,3373.9672984795666
125,4,2,6200,3314.9505737097293,3346.283632141377
148,2,2,7300,3266.9506190393213,3388.0206082527957
60,2,0,1600,3490.472975452946,3371.703080030118
